Cost k_stress k_i V_S3 K_m1 K_P2 V_S4 K_m2 K_P3 V_S5 K_m3 K_d1 K_d2 K_d3 n1 n2 K_b G_tot V_S2 K1 K_d5
1.277272599091989207e+02 1.335961305421039746e+01 1.581428202946100869e+00 3.923260730830337550e+00 1.855774676661179567e+00 9.672417003700124027e+00 1.395922063484589026e+00 8.000000000000000167e-02 1.199999999999999956e+00 1.000000000000000021e-03 4.339745335151213440e-02 5.000000000000000104e-03 1.000000000000000021e-02 3.671004146393184731e-01 5.225212186038446838e+00 5.924589745637298677e+00 3.564240279672631351e-02 2.609978357381751657e+00 6.991902732627548744e-02 5.572022775042159148e-01 7.814484801125098912e-02
1.262366679159027427e+02 7.724991719583442773e+00 1.673916304129930754e+00 3.000000000000000000e+00 2.000000000000000000e+00 7.030709707768619587e+00 1.500000000000000000e+00 8.000000000000000167e-02 1.199446019137045960e+00 1.316662377685229139e-03 5.472661619784428833e-02 2.729575811000568061e-03 1.000000000000000021e-02 3.754676577795249548e-01 4.252254557130053847e+00 4.800446011154463122e+00 4.226797708776133117e-02 2.880356019095023701e+00 5.364883168609472369e-02 4.207878412576803728e-01 8.999450924197155421e-02
2.150261121185696140e+02 9.505970389671961840e+00 8.843050183123498664e-01 3.986778325021268721e+00 1.000000000000000000e+00 8.320046816434198078e+00 6.941994371069811764e-01 2.000000000000000000e+00 1.199999999999999956e+00 8.000000000000000167e-03 3.201393629322169671e-02 2.000000000000000042e-03 1.000000000000000021e-02 1.000000000000000056e-01 4.001695231509620143e+00 6.000000000000000000e+00 9.655663484567637844e-03 2.522400810403083504e+00 1.000000000000000021e-02 4.597122205970861075e-01 8.999999999999999667e-02
1.260470987383982617e+02 1.769707874217146326e+01 1.358044462437101751e+00 3.235070441021809184e+00 2.000000000000000000e+00 1.085829776831802818e+01 1.500000000000000000e+00 8.000000000000000167e-02 1.199999999999999956e+00 8.000000000000000167e-03 7.858444387592587732e-02 5.000000000000000104e-03 1.000000000000000021e-02 3.624512584612229471e-01 4.863793469577005979e+00 4.013081226990044215e+00 4.737579950829393788e-02 2.984895350997538443e+00 4.181616770740462230e-02 3.705152569781117733e-01 8.999999999999999667e-02
1.262041297647593865e+02 1.562252703055598957e+01 1.615804226250789011e+00 3.000363380076661812e+00 1.999663999333830988e+00 7.139018274875855496e+00 1.499509894946031041e+00 1.580872356522934341e-01 1.199999999999999956e+00 7.198501037075054343e-03 4.281423116926685174e-02 4.691943101625085585e-03 1.000000000000000021e-02 3.641811932357000847e-01 4.845673308760651388e+00 5.553136508571791197e+00 4.965331206932533520e-02 2.812508984349788133e+00 6.900684657903057018e-02 4.729780777962825922e-01 8.991128795474659374e-02
1.257819657047669040e+02 1.514701201951438314e+01 1.531295670783656027e+00 3.290118451279326450e+00 2.000000000000000000e+00 8.122877675258244778e+00 1.500000000000000000e+00 8.000000000000000167e-02 1.199999999999999956e+00 7.875492786461327915e-03 6.893112089144344534e-02 5.000000000000000104e-03 1.000000000000000021e-02 3.649386113917117425e-01 5.173246908486508033e+00 4.670797615687913407e+00 5.000000000000000278e-02 2.872515369369708083e+00 5.625609202117344554e-02 3.804612625105371349e-01 8.981506826120891351e-02
1.274988548779196975e+02 8.326830712116747080e+00 1.509571866630811332e+00 3.311223201494763124e+00 2.000000000000000000e+00 9.571161291282697547e+00 1.497796434722796111e+00 8.000000000000000167e-02 1.185390063437771868e+00 6.054093154108863666e-03 5.414565987328009977e-02 5.000000000000000104e-03 1.000000000000000021e-02 3.737690711177605873e-01 5.775681354496275510e+00 4.169340227009701749e+00 3.309738768329081871e-02 2.964862983909533067e+00 4.869371364861359991e-02 5.579702477039216735e-01 8.998176304540161929e-02
1.257534553460881881e+02 1.437983470123703000e+01 1.571356453533272246e+00 3.317542025587342014e+00 2.000000000000000000e+00 7.561224982554143104e+00 1.500000000000000000e+00 8.000000000000000167e-02 1.199999999999999956e+00 1.000000000000000021e-03 2.999999999999999889e-02 5.000000000000000104e-03 1.000000000000000021e-02 3.636813660856029751e-01 4.834461406571088027e+00 4.851738659288640676e+00 5.000000000000000278e-02 2.840106009264616205e+00 6.172726638558242301e-02 4.738082209261677002e-01 8.999999999999999667e-02
1.350117997304629682e+02 1.127789160381159483e+01 1.507929498376864075e+00 3.378186537368919939e+00 1.971110079989581987e+00 1.087458311998089577e+01 1.475615860320619976e+00 1.176985585450743832e+00 9.975754519360792161e-01 8.000000000000000167e-03 4.690396700323681833e-02 2.000000000000000042e-03 1.000000000000000021e-02 3.863864820060108340e-01 5.221901385430072651e+00 5.097416380911408140e+00 1.667926723237963399e-02 3.835530675147379220e+00 1.031240518159323889e-02 3.667161348771846852e-01 8.790776875238645593e-02
1.258407306781930970e+02 1.387986151563419490e+01 1.555923270000967085e+00 3.216400554665946210e+00 2.000000000000000000e+00 8.120301416871242850e+00 1.500000000000000000e+00 8.000000000000000167e-02 1.199999999999999956e+00 5.457746660328668779e-03 4.602132307330562139e-02 5.000000000000000104e-03 1.000000000000000021e-02 3.626665459708465211e-01 4.461792293760636241e+00 4.778666249470758132e+00 4.996275873296448372e-02 2.847587548649078482e+00 6.125012807263031239e-02 3.579391044826887858e-01 8.998822313224577596e-02
1.356152589997135465e+02 7.722081824966603669e+00 1.584511698924830236e+00 3.562875996636067022e+00 1.907491790878748317e+00 9.503964248952829763e+00 1.417842144371497692e+00 1.025346458435883790e+00 1.191026111401366716e+00 7.403290949051612342e-03 4.939544915148080112e-02 4.999707850737550655e-03 1.000000000000000021e-02 4.213156221173104399e-01 5.133460511468648235e+00 5.419887215839212402e+00 9.024938330018396002e-03 4.483577313929444585e+00 3.900704526509854442e-02 5.533586113011957908e-01 8.926541249721967053e-02
1.264209576076570016e+02 1.605279258691572863e+01 1.526041721306722776e+00 3.531318962781918813e+00 1.999990611322232104e+00 1.053624323053981726e+01 1.496767854924152541e+00 8.000026963527551160e-02 1.199999999999999956e+00 7.561607454477180419e-03 3.036896656827807114e-02 2.474161265490155363e-03 1.000000000000000021e-02 3.664142624525779657e-01 4.925313863155020400e+00 5.648594526013217099e+00 4.318933277380628682e-02 2.632624613555198057e+00 7.000000000000000666e-02 6.159026360789695564e-01 8.096656922175442250e-02
1.345715930632492530e+02 1.697883385205792095e+01 1.523258248759292277e+00 3.653077235378202392e+00 1.191464245452067194e+00 1.050850147032106641e+01 1.144610241045850518e+00 5.315013263378681740e-01 1.005438777467720701e+00 6.729360105398184307e-03 7.925489424944788530e-02 4.978367314228519976e-03 9.065214630788093891e-03 3.858587076287691153e-01 5.260899806577942428e+00 5.457918098841932242e+00 2.487971592600173032e-02 3.175328158035093384e+00 2.629827271984428241e-02 5.503160771336382817e-01 8.304410400369274803e-02
1.261014825096221159e+02 1.201562993571088178e+01 1.589810495028685544e+00 3.022684778757992241e+00 2.000000000000000000e+00 9.640224165847863347e+00 1.499995647637870855e+00 8.000204357820746293e-02 1.199996439428757666e+00 8.000000000000000167e-03 3.016533116967027445e-02 2.000023345082519062e-03 1.000000000000000021e-02 3.693032351423041759e-01 4.651677964578926350e+00 5.776310683285020176e+00 4.514419137167888924e-02 2.661820005786189380e+00 6.997414816388512759e-02 4.841232579447916629e-01 8.375149832395406557e-02
1.345624495857978218e+02 1.249954223307772239e+01 1.497055401946971509e+00 3.740880635830384549e+00 1.809696619139720575e+00 1.019722071681800202e+01 1.399507015367332574e+00 8.768279326808372520e-01 1.109802485726842702e+00 5.210036739206815905e-03 4.650833157829016573e-02 3.317403906757462103e-03 9.461686141780282361e-03 3.879593648695577879e-01 4.939839342659336552e+00 5.175520973358818999e+00 1.507249350276045757e-02 3.646643152654081455e+00 3.194281141461105533e-02 4.946840529116864338e-01 8.570488706311377158e-02
1.264710244588347621e+02 1.799734836886040767e+01 1.452450500753702078e+00 3.798400038542053103e+00 1.839142462451793358e+00 8.835099730391398509e+00 1.500000000000000000e+00 8.000000000000000167e-02 1.199999999999999956e+00 7.984068245684672674e-03 3.009885913265051768e-02 5.000000000000000104e-03 1.000000000000000021e-02 3.603244783831107689e-01 4.818339720448358676e+00 4.434210078349281936e+00 4.561530204768374230e-02 2.819504330985745266e+00 6.306566652348426227e-02 6.841769532675002763e-01 8.938573491781513780e-02
1.258707718707674701e+02 1.779916758798829690e+01 1.532969361562169563e+00 3.530208862366644329e+00 2.000000000000000000e+00 8.418220470971892411e+00 1.500000000000000000e+00 8.000000000000000167e-02 1.199999999999999956e+00 1.000000000000000021e-03 5.654599362119254458e-02 5.000000000000000104e-03 1.000000000000000021e-02 3.618669745301615892e-01 4.357264924694272956e+00 5.119680051518024300e+00 5.000000000000000278e-02 2.755406883816006847e+00 7.000000000000000666e-02 5.613356757956305954e-01 8.844123332783923597e-02
1.323798337268116541e+02 1.159518282296308911e+01 1.642859724151158884e+00 3.124401301429989175e+00 1.018311997956906190e+00 9.693070203614006175e+00 9.923615020380677221e-01 1.122062669402145857e-01 1.003593679880525835e+00 2.993622584051468249e-03 7.563235188830932931e-02 3.786657301074128866e-03 7.769237141363135625e-03 3.698332310532947975e-01 5.234369953802421982e+00 5.795653848026737442e+00 3.749522665081087003e-02 2.894225698275814551e+00 1.701760090287020646e-02 4.835430477856219600e-01 7.755470890631220582e-02
1.265035295836137266e+02 1.423640627136811965e+01 1.511830083254699808e+00 3.636085732280173399e+00 1.995070312798199019e+00 9.297170844726652561e+00 1.500000000000000000e+00 8.000000000000000167e-02 1.199999999999999956e+00 8.000000000000000167e-03 7.295277243473431705e-02 2.000000000000000042e-03 1.000000000000000021e-02 3.613804038262125040e-01 5.508349971238167164e+00 4.896347906404451500e+00 4.224010373083785658e-02 2.746558607460448886e+00 6.977527112828185718e-02 4.804718121137511733e-01 8.767548350836282256e-02
1.274273742255734874e+02 1.397664700858988773e+01 1.617716283666689403e+00 3.693571484307251573e+00 1.999880492459060743e+00 8.849702023786765182e+00 1.500000000000000000e+00 8.000000000000000167e-02 9.609714747877783347e-01 1.652202363850493972e-03 4.897674261745493113e-02 4.888921286518872929e-03 1.000000000000000021e-02 3.520727652940191521e-01 4.682546641924736797e+00 5.322356164762909181e+00 4.646278084150733817e-02 2.833866138750899211e+00 5.818550719004726701e-02 6.156575234567748245e-01 8.999999999999999667e-02
2.119959865182014482e+02 1.304884830911638716e+01 1.047029701261405821e+00 3.000000000000000000e+00 1.000000000000000000e+00 7.593590061808362712e+00 8.127412239116678094e-01 1.999950538278329359e+00 1.199999999999999956e+00 8.000000000000000167e-03 2.999999999999999889e-02 2.000000000000000042e-03 1.000000000000000021e-02 1.013466478066058774e-01 5.568883765393661811e+00 6.000000000000000000e+00 8.023614915960836785e-03 3.591610607152901480e+00 1.000000000000000021e-02 3.978295665945186799e-01 8.999999999999999667e-02
1.360451115866677583e+02 7.102892614645512914e+00 1.645481857285290062e+00 3.589986914436754883e+00 1.707457610749161914e+00 8.198734514989228117e+00 1.402160833386212779e+00 1.136668103394658402e+00 1.103067256792153561e+00 8.000000000000000167e-03 4.590941655659882409e-02 5.000000000000000104e-03 1.000000000000000021e-02 4.099161366248036953e-01 4.998923036601396142e+00 5.259286555516108130e+00 9.326867873605527298e-03 4.733865500797571180e+00 2.366985052754811206e-02 4.718913982392615170e-01 8.999999999999999667e-02
2.152463921859846323e+02 7.598169562278173750e+00 1.053443101252004910e+00 3.187464893416183553e+00 1.000000000000000000e+00 9.671363065712849760e+00 5.960848562773777282e-01 1.287205937713355342e+00 1.199999999999999956e+00 8.000000000000000167e-03 4.175675332417668612e-02 2.000000000000000042e-03 1.000000000000000021e-02 1.000000000000000056e-01 4.092088207350308871e+00 6.000000000000000000e+00 8.000000000000000167e-03 3.418551081215297494e+00 1.000000000000000021e-02 3.034146909996189856e-01 8.999999999999999667e-02
1.366431882365048409e+02 8.473875157413415238e+00 1.733046997069908057e+00 3.893116289917624151e+00 1.085437068393049431e+00 9.965064344828876486e+00 1.336317304056502397e+00 1.107281746768011388e+00 8.343405845961325840e-01 8.000000000000000167e-03 5.526029158353196885e-02 5.000000000000000104e-03 1.000000000000000021e-02 3.944964257452198142e-01 5.291235778121061273e+00 5.885874684195312234e+00 1.323666171339039216e-02 4.043368237924097386e+00 2.500052797356615980e-02 3.548366261519310116e-01 8.999107094092059778e-02
1.260259176910618493e+02 1.781611460520495882e+01 1.589522558527608487e+00 3.944447735675824518e+00 2.000000000000000000e+00 7.031519888111181338e+00 1.500000000000000000e+00 8.000000000000000167e-02 1.199999999999999956e+00 1.000000000000000021e-03 5.645492857851906049e-02 5.000000000000000104e-03 1.000000000000000021e-02 3.561287020889883914e-01 4.968164489957459296e+00 5.373606454909054975e+00 5.000000000000000278e-02 2.695329607181711662e+00 7.000000000000000666e-02 5.396028312858927034e-01 8.459371119020206442e-02
1.343844582961782521e+02 1.166299329545680230e+01 1.521327856548844393e+00 3.133658657176964457e+00 1.932142009899546098e+00 9.608576977084897663e+00 1.499999341999544544e+00 1.150605981655394849e+00 1.018354031193888343e+00 8.000000000000000167e-03 6.854401663284723223e-02 5.000000000000000104e-03 1.000000000000000021e-02 3.706812958218355103e-01 5.336127506719060776e+00 5.316286276631527308e+00 1.699982661469792364e-02 3.712499541768508049e+00 2.251388604277539812e-02 5.696642505866850170e-01 8.960977958309983282e-02
1.258199026585006948e+02 1.812047752203776696e+01 1.416258139272541516e+00 3.208507907439896556e+00 2.000000000000000000e+00 1.005870173515062937e+01 1.500000000000000000e+00 8.000000000000000167e-02 1.199999999999999956e+00 1.000000000000000021e-03 3.145231580108537317e-02 5.000000000000000104e-03 1.000000000000000021e-02 3.668621777387015004e-01 4.641727541861604855e+00 4.310038454719197887e+00 5.000000000000000278e-02 2.942807977216037596e+00 4.636920950869206914e-02 5.942249365025218388e-01 8.999999999999999667e-02
1.265486908957580425e+02 1.638919893086463020e+01 1.489606348716975281e+00 3.832438043737482758e+00 1.979831259254518416e+00 7.281814205381275329e+00 1.406721571738777987e+00 8.000000000000000167e-02 1.199997871776567582e+00 1.070655728161611087e-03 4.869758082765884843e-02 4.996318111381050676e-03 1.000000000000000021e-02 3.573918790071948792e-01 5.356064269761933616e+00 4.166252621476999707e+00 4.685457261538394230e-02 2.974992681663958916e+00 4.241013734006601754e-02 3.535148570764814480e-01 8.999999999999999667e-02
1.321378109642071763e+02 8.552538308568644609e+00 1.587625145387332015e+00 3.849912611258965001e+00 1.133395661608196825e+00 9.403596804223260719e+00 1.031043940119835689e+00 1.148812455156730389e-01 1.188642420829813862e+00 1.000000000000000021e-03 4.802556596043371095e-02 5.000000000000000104e-03 1.000000000000000021e-02 4.360060137400873503e-01 5.641306977740415896e+00 4.352546291290956049e+00 1.914827445150938875e-02 3.595173621331178460e+00 1.815339721704945994e-02 4.070573550077060676e-01 8.997932033771544047e-02
1.270412563267741604e+02 1.408309117679931965e+01 1.532081402802592196e+00 3.849734316347349861e+00 1.902591670232226306e+00 7.012586406682988382e+00 1.358237775732464847e+00 8.000000000000000167e-02 1.199999999999999956e+00 8.000000000000000167e-03 5.948274906372665732e-02 4.653815947571067133e-03 1.000000000000000021e-02 3.630726743688542091e-01 4.454717368767196817e+00 4.279734563704058914e+00 4.320714823671815974e-02 2.961455495884972589e+00 4.441812511951578890e-02 6.997936629700420852e-01 8.997134057886599368e-02
1.322467100818746530e+02 9.775815958258984750e+00 1.626064822418306077e+00 3.093339543375222878e+00 1.537776470089732062e+00 1.074282297715579304e+01 1.425339945936312080e+00 4.302087324580550209e-01 8.846047338227914780e-01 7.999999227983336028e-03 7.220278656651639426e-02 4.871793728882793661e-03 1.000000000000000021e-02 3.808277817411721555e-01 4.602073127264729280e+00 5.579472574251592931e+00 2.815237324567883281e-02 3.101818648261577493e+00 4.099983633425812596e-02 3.405448110163570852e-01 8.999999999999999667e-02
